family,pctid,score,n
Poxviridae,86,36,2040
Poxviridae,85,36,1284
Poxviridae,84,36,464
Poxviridae,83,36,132
Poxviridae,82,36,37
Poxviridae,81,36,7
Poxviridae,80,36,7
Poxviridae,79,36,1
Poxviridae,78,36,1
Poxviridae,100,32,447
Poxviridae,99,32,993
Poxviridae,98,32,1056
Poxviridae,97,32,1176
Poxviridae,96,32,1441
Poxviridae,95,32,1632
Poxviridae,94,32,1976
Poxviridae,93,32,2471
Poxviridae,92,32,1856
Poxviridae,91,32,1700
Poxviridae,90,32,2066
Poxviridae,89,32,3383
Poxviridae,88,32,3967
Poxviridae,87,32,5247
Poxviridae,86,32,3697
Poxviridae,85,32,2291
Poxviridae,84,32,866
Poxviridae,83,32,194
Poxviridae,82,32,54
Poxviridae,81,32,25
Poxviridae,80,32,9
Poxviridae,79,32,1
Poxviridae,78,32,1
Poxviridae,100,28,625
Poxviridae,99,28,1467
Poxviridae,98,28,1612
Poxviridae,97,28,2008
Poxviridae,96,28,2542
Poxviridae,95,28,3080
Poxviridae,94,28,3533
Poxviridae,93,28,4404
Poxviridae,92,28,3265
Poxviridae,91,28,2945
Poxviridae,90,28,3632
Poxviridae,89,28,6385
Poxviridae,88,28,7214
Poxviridae,87,28,8570
Poxviridae,86,28,5589
Poxviridae,85,28,3229
Poxviridae,84,28,1378
Poxviridae,83,28,308
Poxviridae,82,28,93
Poxviridae,81,28,51
Poxviridae,80,28,18
Poxviridae,78,28,3
Poxviridae,77,28,1
Poxviridae,100,24,766
Poxviridae,99,24,2073
Poxviridae,98,24,2572
Poxviridae,97,24,3358
Poxviridae,96,24,4150
Poxviridae,95,24,4951
Poxviridae,94,24,5584
Poxviridae,93,24,7182
Poxviridae,92,24,4963
Poxviridae,91,24,4701
Poxviridae,90,24,6096
Poxviridae,89,24,10740
Poxviridae,88,24,10931
Poxviridae,87,24,12542
Poxviridae,86,24,8135
Poxviridae,85,24,4355
Poxviridae,84,24,1829
Poxviridae,83,24,507
Poxviridae,82,24,166
Poxviridae,81,24,60
Poxviridae,80,24,20
Poxviridae,79,24,5
Poxviridae,78,24,2
Poxviridae,100,20,1206
Poxviridae,99,20,2639
Poxviridae,98,20,3309
Poxviridae,97,20,4435
Poxviridae,96,20,5471
Poxviridae,95,20,6016
Poxviridae,94,20,7688
Poxviridae,93,20,9920
Poxviridae,92,20,6380
Poxviridae,91,20,6117
Poxviridae,90,20,8194
Poxviridae,89,20,13733
Poxviridae,88,20,14177
Poxviridae,87,20,17016
Poxviridae,86,20,11339
Poxviridae,85,20,5711
Poxviridae,84,20,2726
Poxviridae,83,20,1042
Poxviridae,82,20,376
Poxviridae,81,20,157
Poxviridae,80,20,233
Poxviridae,79,20,7
Poxviridae,78,20,6
Poxviridae,77,20,2
Poxviridae,71,20,1
Poxviridae,100,16,1932
Poxviridae,99,16,3762
Poxviridae,98,16,4418
Poxviridae,97,16,6199
Poxviridae,96,16,7360
Poxviridae,95,16,8041
Poxviridae,94,16,11437
Poxviridae,93,16,14378
Poxviridae,92,16,8851
Poxviridae,91,16,8456
Poxviridae,90,16,11589
Poxviridae,89,16,17308
Poxviridae,88,16,19063
Poxviridae,87,16,20800
Poxviridae,86,16,14001
Poxviridae,85,16,8479
Poxviridae,84,16,4925
Poxviridae,83,16,1859
Poxviridae,82,16,702
Poxviridae,81,16,261
Poxviridae,80,16,206
Poxviridae,79,16,19
Poxviridae,78,16,1
Poxviridae,77,16,4
Poxviridae,76,16,1
Poxviridae,75,16,1
Poxviridae,100,12,3956
Poxviridae,99,12,5783
Poxviridae,98,12,6527
Poxviridae,97,12,8662
Poxviridae,96,12,9891
Poxviridae,95,12,10778
Poxviridae,94,12,15258
Poxviridae,93,12,18562
Poxviridae,92,12,11664
Poxviridae,91,12,10210
Poxviridae,90,12,12442
Poxviridae,89,12,18560
Poxviridae,88,12,21831
Poxviridae,87,12,22249
Poxviridae,86,12,18183
Poxviridae,85,12,12408
Poxviridae,84,12,7087
Poxviridae,83,12,3061
Poxviridae,82,12,1151
Poxviridae,81,12,438
Poxviridae,80,12,283
Poxviridae,79,12,54
Poxviridae,78,12,26
Poxviridae,77,12,8
Poxviridae,76,12,4
Poxviridae,100,8,9935
Poxviridae,99,8,8867
Poxviridae,98,8,7189
Poxviridae,97,8,8080
Poxviridae,96,8,9283
Poxviridae,95,8,11006
Poxviridae,94,8,14604
Poxviridae,93,8,19478
Poxviridae,92,8,14806
Poxviridae,91,8,12121
Poxviridae,90,8,14743
Poxviridae,89,8,19953
Poxviridae,88,8,22536
Poxviridae,87,8,22480
Poxviridae,86,8,17874
Poxviridae,85,8,14408
Poxviridae,84,8,10298
Poxviridae,83,8,4850
Poxviridae,82,8,1932
Poxviridae,81,8,775
Poxviridae,80,8,363
Poxviridae,79,8,184
Poxviridae,78,8,92
Poxviridae,77,8,42
Poxviridae,76,8,8
Poxviridae,75,8,6
Poxviridae,74,8,2
Poxviridae,70,8,1
Poxviridae,69,8,1
Poxviridae,100,4,26228
Poxviridae,99,4,13923
Poxviridae,98,4,10866
Poxviridae,97,4,15145
Poxviridae,96,4,13454
Poxviridae,95,4,15560
Poxviridae,94,4,20782
Poxviridae,93,4,26334
Poxviridae,92,4,27764
Poxviridae,91,4,27085
Poxviridae,90,4,27110
Poxviridae,89,4,36545
Poxviridae,88,4,47694
Poxviridae,87,4,34485
Poxviridae,86,4,16616
Poxviridae,85,4,14385
Poxviridae,84,4,9550
Poxviridae,83,4,6050
Poxviridae,82,4,3208
Poxviridae,81,4,1617
Poxviridae,80,4,1003
Poxviridae,79,4,470
Poxviridae,78,4,238
Poxviridae,77,4,110
Poxviridae,76,4,56
Poxviridae,75,4,33
Poxviridae,74,4,19
Poxviridae,73,4,7
Poxviridae,72,4,3
Poxviridae,71,4,1
Poxviridae,70,4,1
Poxviridae,69,4,1
Poxviridae,100,0,61334
Poxviridae,99,0,7320
Poxviridae,98,0,12378
Poxviridae,97,0,29578
Poxviridae,96,0,14405
Poxviridae,95,0,12664
Poxviridae,94,0,18022
Poxviridae,93,0,12722
Poxviridae,92,0,13783
Poxviridae,91,0,12117
Poxviridae,90,0,11389
Poxviridae,89,0,11279
Poxviridae,88,0,18201
Poxviridae,87,0,12107
Poxviridae,86,0,9271
Poxviridae,85,0,7804
Poxviridae,84,0,6560
Poxviridae,83,0,5324
Poxviridae,82,0,4342
Poxviridae,81,0,2793
Poxviridae,80,0,2023
Poxviridae,79,0,1384
Poxviridae,78,0,1013
Poxviridae,77,0,754
Poxviridae,76,0,574
Poxviridae,75,0,470
Poxviridae,74,0,252
Poxviridae,73,0,198
Poxviridae,72,0,166
Poxviridae,71,0,124
Poxviridae,70,0,72
Poxviridae,69,0,63
Poxviridae,68,0,33
Poxviridae,67,0,28
Poxviridae,66,0,15
Poxviridae,65,0,5
Poxviridae,64,0,3
Poxviridae,63,0,1
Reoviridae,100,100,13
Reoviridae,99,100,29
Reoviridae,98,100,9
Reoviridae,97,100,9
Reoviridae,96,100,5
Reoviridae,95,100,14
Reoviridae,94,100,14
Reoviridae,93,100,4
Reoviridae,92,100,20
Reoviridae,91,100,31
Reoviridae,90,100,49
Reoviridae,89,100,38
Reoviridae,88,100,128
Reoviridae,87,100,465
Reoviridae,86,100,280
Reoviridae,85,100,160
Reoviridae,84,100,15
Reoviridae,83,100,9
Reoviridae,82,100,7
Reoviridae,81,100,1
Reoviridae,99,96,1
Reoviridae,98,96,1
Reoviridae,97,96,1
Reoviridae,96,96,3
Reoviridae,95,96,1
Reoviridae,94,96,4
Reoviridae,92,96,3
Reoviridae,91,96,1
Reoviridae,90,96,7
Reoviridae,89,96,4
Reoviridae,88,96,12
Reoviridae,87,96,38
Reoviridae,86,96,28
Reoviridae,85,96,19
Reoviridae,84,96,2
Reoviridae,98,92,1
Reoviridae,96,92,1
Reoviridae,95,92,1
Reoviridae,94,92,2
Reoviridae,92,92,1
Reoviridae,91,92,4
Reoviridae,90,92,7
Reoviridae,89,92,5
Reoviridae,88,92,5
Reoviridae,87,92,32
Reoviridae,86,92,32
Reoviridae,85,92,22
Reoviridae,84,92,2
Reoviridae,83,92,1
Reoviridae,82,92,1
Reoviridae,81,92,2
Reoviridae,92,88,3
Reoviridae,91,88,3
Reoviridae,90,88,8
Reoviridae,89,88,6
Reoviridae,88,88,6
Reoviridae,87,88,24
Reoviridae,86,88,23
Reoviridae,85,88,14
Reoviridae,83,88,2
Reoviridae,81,88,1
Reoviridae,97,84,1
Reoviridae,96,84,1
Reoviridae,94,84,1
Reoviridae,93,84,1
Reoviridae,91,84,3
Reoviridae,90,84,1
Reoviridae,89,84,9
Reoviridae,88,84,9
Reoviridae,87,84,24
Reoviridae,86,84,23
Reoviridae,85,84,15
Reoviridae,84,84,1
Reoviridae,83,84,1
Reoviridae,98,80,1
Reoviridae,96,80,1
Reoviridae,95,80,2
Reoviridae,93,80,1
Reoviridae,92,80,2
Reoviridae,91,80,3
Reoviridae,90,80,6
Reoviridae,89,80,6
Reoviridae,88,80,6
Reoviridae,87,80,23
Reoviridae,86,80,25
Reoviridae,85,80,11
Reoviridae,84,80,2
Reoviridae,98,76,1
Reoviridae,97,76,1
Reoviridae,95,76,1
Reoviridae,93,76,1
Reoviridae,91,76,4
Reoviridae,90,76,2
Reoviridae,89,76,8
Reoviridae,88,76,14
Reoviridae,87,76,23
Reoviridae,86,76,27
Reoviridae,85,76,13
Reoviridae,84,76,1
Reoviridae,80,76,1
Reoviridae,95,72,2
Reoviridae,93,72,2
Reoviridae,90,72,1
Reoviridae,89,72,10
Reoviridae,88,72,11
Reoviridae,87,72,22
Reoviridae,86,72,33
Reoviridae,85,72,11
Reoviridae,84,72,4
Reoviridae,99,68,1
Reoviridae,98,68,2
Reoviridae,95,68,2
Reoviridae,94,68,1
Reoviridae,93,68,1
Reoviridae,92,68,2
Reoviridae,90,68,1
Reoviridae,89,68,9
Reoviridae,88,68,11
Reoviridae,87,68,12
Reoviridae,86,68,23
Reoviridae,85,68,18
Reoviridae,84,68,1
Reoviridae,83,68,1
Reoviridae,82,68,1
Reoviridae,99,64,1
Reoviridae,95,64,2
Reoviridae,94,64,1
Reoviridae,92,64,2
Reoviridae,91,64,1
Reoviridae,90,64,3
Reoviridae,89,64,3
Reoviridae,88,64,12
Reoviridae,87,64,29
Reoviridae,86,64,24
Reoviridae,85,64,13
Reoviridae,84,64,3
Reoviridae,99,60,2
Reoviridae,95,60,1
Reoviridae,94,60,1
Reoviridae,93,60,1
Reoviridae,92,60,1
Reoviridae,91,60,3
Reoviridae,89,60,6
Reoviridae,88,60,8
Reoviridae,87,60,36
Reoviridae,86,60,24
Reoviridae,85,60,11
Reoviridae,84,60,2
Reoviridae,97,56,2
Reoviridae,95,56,2
Reoviridae,94,56,1
Reoviridae,93,56,1
Reoviridae,92,56,3
Reoviridae,91,56,3
Reoviridae,90,56,3
Reoviridae,89,56,3
Reoviridae,88,56,8
Reoviridae,87,56,28
Reoviridae,86,56,30
Reoviridae,85,56,27
Reoviridae,99,52,1
Reoviridae,98,52,1
Reoviridae,97,52,1
Reoviridae,94,52,1
Reoviridae,93,52,1
Reoviridae,92,52,8
Reoviridae,91,52,3
Reoviridae,90,52,4
Reoviridae,89,52,7
Reoviridae,88,52,10
Reoviridae,87,52,38
Reoviridae,86,52,27
Reoviridae,85,52,27
Reoviridae,84,52,8
Reoviridae,81,52,2
Reoviridae,98,48,1
Reoviridae,95,48,6
Reoviridae,94,48,1
Reoviridae,93,48,2
Reoviridae,92,48,2
Reoviridae,91,48,3
Reoviridae,90,48,5
Reoviridae,89,48,7
Reoviridae,88,48,11
Reoviridae,87,48,26
Reoviridae,86,48,35
Reoviridae,85,48,14
Reoviridae,84,48,7
Reoviridae,97,44,1
Reoviridae,96,44,2
Reoviridae,95,44,1
Reoviridae,93,44,1
Reoviridae,92,44,1
Reoviridae,91,44,3
Reoviridae,90,44,3
Reoviridae,89,44,7
Reoviridae,88,44,17
Reoviridae,87,44,40
Reoviridae,86,44,46
Reoviridae,85,44,18
Reoviridae,84,44,8
Reoviridae,83,44,1
Reoviridae,99,40,1
Reoviridae,98,40,1
Reoviridae,95,40,2
Reoviridae,94,40,2
Reoviridae,93,40,1
Reoviridae,92,40,2
Reoviridae,91,40,5
Reoviridae,90,40,7
Reoviridae,89,40,5
Reoviridae,88,40,15
Reoviridae,87,40,28
Reoviridae,86,40,49
Reoviridae,85,40,25
Reoviridae,83,40,3
Reoviridae,99,36,1
Reoviridae,97,36,1
Reoviridae,95,36,1
Reoviridae,94,36,1
Reoviridae,93,36,1
Reoviridae,92,36,2
Reoviridae,91,36,4
Reoviridae,90,36,8
Reoviridae,89,36,3
Reoviridae,88,36,29
Reoviridae,87,36,51
Reoviridae,86,36,52
Reoviridae,85,36,18
Reoviridae,84,36,5
Reoviridae,100,32,1
Reoviridae,99,32,3
Reoviridae,94,32,3
Reoviridae,92,32,3
Reoviridae,91,32,8
Reoviridae,90,32,5
Reoviridae,89,32,6
Reoviridae,88,32,31
Reoviridae,87,32,48
Reoviridae,86,32,58
Reoviridae,85,32,44
Reoviridae,84,32,10
Reoviridae,83,32,3
Reoviridae,100,28,2
Reoviridae,98,28,1
Reoviridae,97,28,1
Reoviridae,95,28,2
Reoviridae,93,28,1
Reoviridae,92,28,4
Reoviridae,91,28,6
Reoviridae,90,28,9
Reoviridae,89,28,9
Reoviridae,88,28,34
Reoviridae,87,28,66
Reoviridae,86,28,58
Reoviridae,85,28,38
Reoviridae,84,28,12
Reoviridae,83,28,2
Reoviridae,82,28,2
Reoviridae,99,24,3
Reoviridae,98,24,2
Reoviridae,96,24,1
Reoviridae,95,24,2
Reoviridae,92,24,4
Reoviridae,91,24,2
Reoviridae,90,24,9
Reoviridae,89,24,14
Reoviridae,88,24,22
Reoviridae,87,24,59
Reoviridae,86,24,87
Reoviridae,85,24,65
Reoviridae,84,24,6
Reoviridae,83,24,4
Reoviridae,100,20,5
Reoviridae,99,20,4
Reoviridae,97,20,12
Reoviridae,96,20,4
Reoviridae,95,20,2
Reoviridae,94,20,7
Reoviridae,93,20,4
Reoviridae,92,20,5
Reoviridae,91,20,5
Reoviridae,90,20,9
Reoviridae,89,20,17
Reoviridae,88,20,60
Reoviridae,87,20,76
Reoviridae,86,20,80
Reoviridae,85,20,64
Reoviridae,84,20,17
Reoviridae,83,20,6
Reoviridae,100,16,30
Reoviridae,99,16,5
Reoviridae,98,16,3
Reoviridae,97,16,3
Reoviridae,96,16,5
Reoviridae,95,16,3
Reoviridae,94,16,6
Reoviridae,93,16,2
Reoviridae,92,16,5
Reoviridae,91,16,7
Reoviridae,90,16,16
Reoviridae,89,16,27
Reoviridae,88,16,51
Reoviridae,87,16,80
Reoviridae,86,16,90
Reoviridae,85,16,49
Reoviridae,84,16,22
Reoviridae,83,16,7
Reoviridae,82,16,1
Reoviridae,81,16,2
Reoviridae,100,12,127
Reoviridae,99,12,29
Reoviridae,98,12,9
Reoviridae,97,12,10
Reoviridae,96,12,9
Reoviridae,95,12,11
Reoviridae,94,12,12
Reoviridae,93,12,8
Reoviridae,92,12,7
Reoviridae,91,12,14
Reoviridae,90,12,26
Reoviridae,89,12,44
Reoviridae,88,12,65
Reoviridae,87,12,72
Reoviridae,86,12,78
Reoviridae,85,12,56
Reoviridae,84,12,28
Reoviridae,83,12,10
Reoviridae,81,12,2
Reoviridae,100,8,1058
Reoviridae,99,8,275
Reoviridae,98,8,229
Reoviridae,97,8,167
Reoviridae,96,8,106
Reoviridae,95,8,49
Reoviridae,94,8,34
Reoviridae,93,8,28
Reoviridae,92,8,23
Reoviridae,91,8,31
Reoviridae,90,8,34
Reoviridae,89,8,49
Reoviridae,88,8,91
Reoviridae,87,8,104
Reoviridae,86,8,107
Reoviridae,85,8,69
Reoviridae,84,8,46
Reoviridae,83,8,22
Reoviridae,82,8,2
Reoviridae,81,8,2
Reoviridae,80,8,2
Reoviridae,100,4,11462
Reoviridae,99,4,1796
Reoviridae,98,4,962
Reoviridae,97,4,2173
Reoviridae,96,4,2295
Reoviridae,95,4,3503
Reoviridae,94,4,2015
Reoviridae,93,4,709
Reoviridae,92,4,426
Reoviridae,91,4,321
Reoviridae,90,4,209
Reoviridae,89,4,170
Reoviridae,88,4,165
Reoviridae,87,4,175
Reoviridae,86,4,172
Reoviridae,85,4,156
Reoviridae,84,4,123
Reoviridae,83,4,79
Reoviridae,82,4,32
Reoviridae,81,4,22
Reoviridae,80,4,15
Reoviridae,79,4,13
Reoviridae,78,4,15
Reoviridae,77,4,8
Reoviridae,76,4,6
Reoviridae,75,4,4
Reoviridae,74,4,3
Reoviridae,67,4,1
Reoviridae,66,4,1
Reoviridae,100,0,34782
Reoviridae,99,0,712
Reoviridae,98,0,2104
Reoviridae,97,0,14631
Reoviridae,96,0,4682
Reoviridae,95,0,1971
Reoviridae,94,0,6881
Reoviridae,93,0,1865
Reoviridae,92,0,2883
Reoviridae,91,0,3004
Reoviridae,90,0,1234
Reoviridae,89,0,1929
Reoviridae,88,0,1306
Reoviridae,87,0,1286
Reoviridae,86,0,1119
Reoviridae,85,0,1142
Reoviridae,84,0,767
Reoviridae,83,0,805
Reoviridae,82,0,702
Reoviridae,81,0,502
Reoviridae,80,0,599
Reoviridae,79,0,415
Reoviridae,78,0,507
Reoviridae,77,0,289
Reoviridae,76,0,197
Reoviridae,75,0,200
Reoviridae,74,0,151
Reoviridae,73,0,128
Reoviridae,72,0,107
Reoviridae,71,0,93
Reoviridae,70,0,54
Reoviridae,69,0,52
Reoviridae,68,0,27
Reoviridae,67,0,13
Reoviridae,66,0,10
Reoviridae,65,0,4
Reoviridae,64,0,2
Reoviridae,62,0,1
Rhabdoviridae,100,100,17
Rhabdoviridae,99,100,44
Rhabdoviridae,98,100,52
Rhabdoviridae,97,100,10
Rhabdoviridae,96,100,8
Rhabdoviridae,95,100,11
Rhabdoviridae,94,100,3
Rhabdoviridae,93,100,14
Rhabdoviridae,92,100,10
Rhabdoviridae,91,100,3
Rhabdoviridae,89,100,1
Rhabdoviridae,88,100,1
Rhabdoviridae,100,96,11
Rhabdoviridae,99,96,41
Rhabdoviridae,98,96,19
Rhabdoviridae,97,96,13
Rhabdoviridae,96,96,14
Rhabdoviridae,95,96,10
Rhabdoviridae,94,96,11
Rhabdoviridae,93,96,13
Rhabdoviridae,92,96,5
Rhabdoviridae,91,96,1
Rhabdoviridae,90,96,3
Rhabdoviridae,86,96,1
Rhabdoviridae,82,96,1
Rhabdoviridae,80,96,1
Rhabdoviridae,79,96,3
Rhabdoviridae,100,92,1
Rhabdoviridae,99,92,9
Rhabdoviridae,98,92,2
Rhabdoviridae,97,92,12
Rhabdoviridae,96,92,3
Rhabdoviridae,92,92,1
Rhabdoviridae,88,92,1
Rhabdoviridae,79,92,3
Rhabdoviridae,100,88,1
Rhabdoviridae,99,88,7
Rhabdoviridae,98,88,40
Rhabdoviridae,97,88,14
Rhabdoviridae,96,88,4
Rhabdoviridae,95,88,3
Rhabdoviridae,94,88,1
Rhabdoviridae,93,88,1
Rhabdoviridae,92,88,1
Rhabdoviridae,90,88,1
Rhabdoviridae,81,88,1
Rhabdoviridae,99,84,27
Rhabdoviridae,98,84,8
Rhabdoviridae,97,84,8
Rhabdoviridae,96,84,4
Rhabdoviridae,95,84,2
Rhabdoviridae,94,84,2
Rhabdoviridae,92,84,1
Rhabdoviridae,88,84,1
Rhabdoviridae,99,80,8
Rhabdoviridae,98,80,4
Rhabdoviridae,97,80,5
Rhabdoviridae,96,80,2
Rhabdoviridae,95,80,1
Rhabdoviridae,94,80,2
Rhabdoviridae,93,80,2
Rhabdoviridae,91,80,1
Rhabdoviridae,90,80,1
Rhabdoviridae,88,80,1
Rhabdoviridae,100,76,1
Rhabdoviridae,99,76,5
Rhabdoviridae,98,76,3
Rhabdoviridae,97,76,4
Rhabdoviridae,96,76,1
Rhabdoviridae,95,76,2
Rhabdoviridae,94,76,1
Rhabdoviridae,93,76,1
Rhabdoviridae,92,76,1
Rhabdoviridae,100,72,3
Rhabdoviridae,99,72,6
Rhabdoviridae,98,72,4
Rhabdoviridae,96,72,1
Rhabdoviridae,94,72,1
Rhabdoviridae,92,72,1
Rhabdoviridae,91,72,1
Rhabdoviridae,100,68,1
Rhabdoviridae,99,68,6
Rhabdoviridae,98,68,3
Rhabdoviridae,97,68,8
Rhabdoviridae,96,68,1
Rhabdoviridae,95,68,1
Rhabdoviridae,93,68,1
Rhabdoviridae,92,68,1
Rhabdoviridae,90,68,1
Rhabdoviridae,79,68,1
Rhabdoviridae,99,64,7
Rhabdoviridae,98,64,5
Rhabdoviridae,97,64,2
Rhabdoviridae,96,64,1
Rhabdoviridae,95,64,1
Rhabdoviridae,94,64,1
Rhabdoviridae,92,64,1
Rhabdoviridae,91,64,2
Rhabdoviridae,78,64,1
Rhabdoviridae,100,60,1
Rhabdoviridae,99,60,3
Rhabdoviridae,98,60,9
Rhabdoviridae,95,60,1
Rhabdoviridae,94,60,1
Rhabdoviridae,92,60,1
Rhabdoviridae,99,56,3
Rhabdoviridae,98,56,2
Rhabdoviridae,97,56,6
Rhabdoviridae,95,56,2
Rhabdoviridae,93,56,1
Rhabdoviridae,92,56,1
Rhabdoviridae,91,56,2
Rhabdoviridae,99,52,7
Rhabdoviridae,98,52,4
Rhabdoviridae,97,52,4
Rhabdoviridae,96,52,2
Rhabdoviridae,94,52,2
Rhabdoviridae,91,52,2
Rhabdoviridae,89,52,1
Rhabdoviridae,88,52,1
Rhabdoviridae,100,48,1
Rhabdoviridae,99,48,14
Rhabdoviridae,98,48,9
Rhabdoviridae,97,48,3
Rhabdoviridae,96,48,2
Rhabdoviridae,95,48,3
Rhabdoviridae,94,48,2
Rhabdoviridae,92,48,2
Rhabdoviridae,91,48,1
Rhabdoviridae,89,48,1
Rhabdoviridae,100,44,3
Rhabdoviridae,99,44,8
Rhabdoviridae,98,44,2
Rhabdoviridae,97,44,5
Rhabdoviridae,96,44,6
Rhabdoviridae,95,44,7
Rhabdoviridae,94,44,1
Rhabdoviridae,93,44,1
Rhabdoviridae,92,44,2
Rhabdoviridae,90,44,1
Rhabdoviridae,88,44,1
Rhabdoviridae,100,40,3
Rhabdoviridae,99,40,9
Rhabdoviridae,98,40,1
Rhabdoviridae,97,40,3
Rhabdoviridae,96,40,6
Rhabdoviridae,95,40,2
Rhabdoviridae,93,40,2
Rhabdoviridae,92,40,1
Rhabdoviridae,91,40,2
Rhabdoviridae,90,40,1
Rhabdoviridae,89,40,1
Rhabdoviridae,81,40,1
Rhabdoviridae,100,36,4
Rhabdoviridae,99,36,15
Rhabdoviridae,98,36,9
Rhabdoviridae,97,36,7
Rhabdoviridae,96,36,4
Rhabdoviridae,95,36,2
Rhabdoviridae,93,36,4
Rhabdoviridae,92,36,3
Rhabdoviridae,91,36,1
Rhabdoviridae,90,36,1
Rhabdoviridae,100,32,4
Rhabdoviridae,99,32,8
Rhabdoviridae,98,32,5
Rhabdoviridae,97,32,2
Rhabdoviridae,96,32,2
Rhabdoviridae,95,32,1
Rhabdoviridae,94,32,1
Rhabdoviridae,92,32,2
Rhabdoviridae,91,32,2
Rhabdoviridae,90,32,3
Rhabdoviridae,89,32,2
Rhabdoviridae,88,32,2
Rhabdoviridae,87,32,1
Rhabdoviridae,85,32,1
Rhabdoviridae,79,32,1
Rhabdoviridae,100,28,7
Rhabdoviridae,99,28,10
Rhabdoviridae,98,28,15
Rhabdoviridae,97,28,4
Rhabdoviridae,96,28,3
Rhabdoviridae,95,28,3
Rhabdoviridae,94,28,2
Rhabdoviridae,93,28,2
Rhabdoviridae,92,28,1
Rhabdoviridae,90,28,1
Rhabdoviridae,89,28,1
Rhabdoviridae,86,28,1
Rhabdoviridae,100,24,19
Rhabdoviridae,99,24,63
Rhabdoviridae,98,24,20
Rhabdoviridae,97,24,11
Rhabdoviridae,96,24,11
Rhabdoviridae,95,24,12
Rhabdoviridae,94,24,10
Rhabdoviridae,93,24,3
Rhabdoviridae,92,24,2
Rhabdoviridae,91,24,3
Rhabdoviridae,90,24,2
Rhabdoviridae,89,24,3
Rhabdoviridae,87,24,1
Rhabdoviridae,86,24,2
Rhabdoviridae,100,20,537
Rhabdoviridae,99,20,399
Rhabdoviridae,98,20,36
Rhabdoviridae,97,20,17
Rhabdoviridae,96,20,10
Rhabdoviridae,95,20,22
Rhabdoviridae,94,20,28
Rhabdoviridae,93,20,9
Rhabdoviridae,92,20,8
Rhabdoviridae,91,20,6
Rhabdoviridae,90,20,3
Rhabdoviridae,89,20,4
Rhabdoviridae,88,20,3
Rhabdoviridae,87,20,5
Rhabdoviridae,84,20,1
Rhabdoviridae,100,16,558
Rhabdoviridae,99,16,292
Rhabdoviridae,98,16,80
Rhabdoviridae,97,16,37
Rhabdoviridae,96,16,30
Rhabdoviridae,95,16,42
Rhabdoviridae,94,16,50
Rhabdoviridae,93,16,13
Rhabdoviridae,92,16,20
Rhabdoviridae,91,16,14
Rhabdoviridae,90,16,7
Rhabdoviridae,89,16,6
Rhabdoviridae,88,16,3
Rhabdoviridae,87,16,2
Rhabdoviridae,82,16,1
Rhabdoviridae,100,12,785
Rhabdoviridae,99,12,417
Rhabdoviridae,98,12,193
Rhabdoviridae,97,12,108
Rhabdoviridae,96,12,77
Rhabdoviridae,95,12,92
Rhabdoviridae,94,12,140
Rhabdoviridae,93,12,42
Rhabdoviridae,92,12,40
Rhabdoviridae,91,12,27
Rhabdoviridae,90,12,9
Rhabdoviridae,89,12,8
Rhabdoviridae,88,12,15
Rhabdoviridae,87,12,7
Rhabdoviridae,86,12,3
Rhabdoviridae,85,12,3
Rhabdoviridae,80,12,1
Rhabdoviridae,79,12,2
Rhabdoviridae,100,8,2081
Rhabdoviridae,99,8,988
Rhabdoviridae,98,8,567
Rhabdoviridae,97,8,397
Rhabdoviridae,96,8,284
Rhabdoviridae,95,8,371
Rhabdoviridae,94,8,976
Rhabdoviridae,93,8,243
Rhabdoviridae,92,8,156
Rhabdoviridae,91,8,111
Rhabdoviridae,90,8,58
Rhabdoviridae,89,8,41
Rhabdoviridae,88,8,39
Rhabdoviridae,87,8,28
Rhabdoviridae,86,8,16
Rhabdoviridae,85,8,12
Rhabdoviridae,84,8,4
Rhabdoviridae,83,8,10
Rhabdoviridae,82,8,2
Rhabdoviridae,81,8,2
Rhabdoviridae,80,8,1
Rhabdoviridae,79,8,2
Rhabdoviridae,78,8,1
Rhabdoviridae,74,8,1
Rhabdoviridae,100,4,27194
Rhabdoviridae,99,4,6802
Rhabdoviridae,98,4,3239
Rhabdoviridae,97,4,5811
Rhabdoviridae,96,4,3505
Rhabdoviridae,95,4,23107
Rhabdoviridae,94,4,257480
Rhabdoviridae,93,4,84784
Rhabdoviridae,92,4,56074
Rhabdoviridae,91,4,12251
Rhabdoviridae,90,4,6090
Rhabdoviridae,89,4,2203
Rhabdoviridae,88,4,1089
Rhabdoviridae,87,4,670
Rhabdoviridae,86,4,396
Rhabdoviridae,85,4,262
Rhabdoviridae,84,4,253
Rhabdoviridae,83,4,185
Rhabdoviridae,82,4,155
Rhabdoviridae,81,4,124
Rhabdoviridae,80,4,109
Rhabdoviridae,79,4,104
Rhabdoviridae,78,4,69
Rhabdoviridae,77,4,35
Rhabdoviridae,76,4,14
Rhabdoviridae,75,4,11
Rhabdoviridae,74,4,9
Rhabdoviridae,73,4,3
Rhabdoviridae,100,0,58974
Rhabdoviridae,99,0,2274
Rhabdoviridae,98,0,4338
Rhabdoviridae,97,0,18273
Rhabdoviridae,96,0,7399
Rhabdoviridae,95,0,12337
Rhabdoviridae,94,0,46462
Rhabdoviridae,93,0,9716
Rhabdoviridae,92,0,20414
Rhabdoviridae,91,0,6546
Rhabdoviridae,90,0,5513
Rhabdoviridae,89,0,3742
